RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2025-02-01,0,3523,0,3523,214,10,10
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-03-01,0,1492605,0,1492605,38316,1407,1407
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2025-03-01,0,5495,0,5495,164,8,8
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2025-04-01,0,5567,0,5567,164,8,8
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-04-01,0,1243879,0,1243879,36609,1382,1382
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-05-01,0,602968,0,602968,42136,1589,1589
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2025-05-01,0,7219,0,7219,164,8,8
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2025-06-01,0,8653,0,8653,164,8,8
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-06-01,0,2669057,0,2669057,39622,1502,1502
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2025-07-01,0,16548,0,16548,180,9,9
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-07-01,0,1690156,0,1690156,35939,1359,1359
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-08-01,0,1273097,0,1273097,39795,1500,1500
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2025-08-01,0,9235,0,9235,820,40,40
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-09-01,0,985089,0,985089,38516,1469,1469
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2025-09-01,0,4653,0,4653,164,8,8
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-10-01,0,1964288,0,1964288,39188,1485,1485
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2025-10-01,0,4425,0,4425,164,8,8
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2025-11-01,0,4789,0,4789,164,8,8
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-11-01,0,-78584,0,-78584,44822,1699,1699
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-12-01,0,5473243,0,5473243,32647,1229,1229
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2025-12-01,0,9841,0,9841,164,8,8
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2026-01-01,0,11227,0,11227,189,9,9
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2026-01-01,0,2511845,0,2511845,39406,1497,1497
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2026-02-01,0,0,0,3148,139,7,7
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2026-02-01,0,1851873,0,1851873,41156,1551,1551
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2026-03-01,0,2050732,0,2050732,41559,1593,1593
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2026-03-01,0,0,0,-8643,189,9,9
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,Mun,Consumption,Residential,2026-04-01,0,0,0,1829,139,7,7
RESERMELLANDR1V500ZX,SPU,SPU,RES,ERMEL,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2026-04-01,0,0,0,2101023,40312,1512,1512
RESKANYALANDR1V500ZX,SPU,SPU,RES,KANYA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2024-08-01,-3894,-8678,-1686,-14258,150,6,6
RESKANYALANDR1V500ZX,SPU,SPU,RES,KANYA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2024-10-01,142,318,62,522,50,2,2
RESKANYALANDR1V500ZX,SPU,SPU,RES,KANYA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2024-11-01,0,0,0,0,100,4,4
RESKANYALANDR1V500ZX,SPU,SPU,RES,KANYA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-06-01,386,876,169,1431,25,1,1
RESKANYALANDR1V500ZX,SPU,SPU,RES,KANYA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-07-01,436,995,190,1621,25,1,1
RESKANYALANDR1V500ZX,SPU,SPU,RES,KANYA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-09-01,706,1601,301,2608,25,1,1
RESKANYALANDR1V500ZX,SPU,SPU,RES,KANYA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-10-01,623,1409,266,2298,25,1,1
RESKANYALANDR1V500ZX,SPU,SPU,RES,KANYA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-11-01,-736,-1662,-316,-2714,50,2,2
RESKANYALANDR1V500ZX,SPU,SPU,RES,KANYA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-12-01,278,630,119,1027,25,1,1
RESKANYALANDR1V500ZX,SPU,SPU,RES,KANYA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2026-01-01,338,764,145,1247,25,1,1
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2024-05-01,0,27833,0,27833,1825,73,73
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2024-06-01,0,40012,0,40012,1225,49,49
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2024-07-01,0,-18955,0,-18955,125,5,5
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2024-08-01,0,46401,0,46401,1175,47,47
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2024-10-01,0,21624,0,21624,1325,53,53
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2024-11-01,0,40909,0,40909,1200,48,48
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2024-12-01,0,250738,0,250738,1350,54,54
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-01-01,0,34809,0,34809,1350,54,54
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-02-01,0,92758,0,92758,1675,67,67
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-03-01,0,51417,0,51417,1350,54,54
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-04-01,0,32636,0,32636,1350,54,54
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-05-01,0,36532,0,36532,1425,57,57
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-06-01,0,32353,0,32353,1400,56,56
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-07-01,0,70113,0,70113,1525,61,61
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-08-01,0,67255,0,67255,1500,60,60
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-09-01,0,35937,0,35937,1400,56,56
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-10-01,5,34379,-5,34379,1775,71,71
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-11-01,11,29119,2,29132,1400,56,56
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2025-12-01,16,26336,8,26360,1400,56,56
RESWITBALANDR1V500ZX,SPU,SPU,RES,WITBA,LANDR1,500,X,Ermelo,Landrate 1,NonMun,Consumption,Residential,2026-01-01,129,152675,58,152862,1600,64,64
